Company,Image URL,Dominant Color,Color Class
Tory Burch,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4be3f84e08ee47bc473/master/w_1280%2Cc_limit/00001-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(0, 1, 0)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4c834f3b4d1c96e71e6/master/w_2560%2Cc_limit/00001-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(58, 34, 22)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4c7d3f0bb261397cc67/master/w_2560%2Cc_limit/00002-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(255, 255, 255)",Light Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4c9bf934095e99831ee/master/w_2560%2Cc_limit/00003-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(93, 101, 48)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4cc70a879b92123431a/master/w_2560%2Cc_limit/00004-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(94, 101, 70)",Other
Vivienne Westwood,https://assets.vogue.com/photos/6603f4cef4608d09a636fdc9/master/w_2560%2Cc_limit/00005-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(0, 1, 0)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4ced44979265d566f06/master/w_2560%2Cc_limit/00006-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(0, 1, 0)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4d1acde62ec11f393ca/master/w_2560%2Cc_limit/00007-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(93, 91, 35)",Dark Color
Vivienne Westwood,https://assets.vogue.com/photos/6603f4d43f84e08ee47bc476/master/w_2560%2Cc_limit/00008-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(92, 101, 66)",Other
Vivienne Westwood,https://assets.vogue.com/photos/6603f57217bff0f8947ccff7/master/w_2560%2Cc_limit/00009-vivienne-westwood-fall-2024-ready-to-wear-credit-brand.jpg,"(205, 216, 221)",Light Color
Vivienne Westwood,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Zimmermann,https://assets.vogue.com/photos/58584861b50aae780d70d90a/1:1/w_90%2Cc_limit/undefined,"(255, 255, 251)",Light Color
Zimmermann,https://assets.vogue.com/photos/65e5db5c3a75dbf1701147fb/master/w_1280%2Cc_limit/00001-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(101, 19, 43)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5dafb3b660cc66133e528/master/w_2560%2Cc_limit/00001-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(1, 0, 0)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5dafc0d219981c352ae65/master/w_2560%2Cc_limit/00002-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(101, 19, 49)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5dafa82dcc280e6e4a9cd/master/w_2560%2Cc_limit/00003-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(112, 26, 51)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5dafe30cfc3590a9a7637/master/w_2560%2Cc_limit/00004-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(1, 0, 0)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5db0026a51b99c76d8f0e/master/w_2560%2Cc_limit/00005-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(112, 26, 53)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5db0012b887cdc46d74f2/master/w_2560%2Cc_limit/00006-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(113, 96, 74)",Other
Zimmermann,https://assets.vogue.com/photos/65e5db022ada3065622b2a57/master/w_2560%2Cc_limit/00007-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(101, 19, 45)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5db0531cbe9272cf14df9/master/w_2560%2Cc_limit/00008-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(101, 19, 47)",Dark Color
Zimmermann,https://assets.vogue.com/photos/65e5db05bc387825f4bc792b/master/w_2560%2Cc_limit/00009-zimmermann-fall-2024-ready-to-wearl-credit-gorunway.jpg,"(29, 0, 6)",Dark Color
Zimmermann,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
